year,doy,data_source_BVA,data_source_CHO,data_source_ELK,data_source_MAR,data_source_LAK,data_source_SFS,data_source_VAL,daily_mean_BVA,daily_mean_ELK,daily_mean_LAK,daily_mean_MAR,daily_mean_SFS,daily_mean_VAL,daily_mean_CHO
2006,131,team carcass,team carcass,team carcass,achord_gordy,team carcass,achord_gordy,achord_gordy,NA,NA,NA,NA,4.724166667,7.96125,NA
2006,132,team carcass,team carcass,team carcass,achord_gordy,team carcass,achord_gordy,achord_gordy,NA,NA,NA,NA,4.784583333,8.064583333,NA
2006,133,team carcass,team carcass,team carcass,achord_gordy,team carcass,achord_gordy,achord_gordy,NA,NA,NA,NA,4.469166667,7.582083333,NA
2006,134,team carcass,team carcass,team carcass,achord_gordy,team carcass,achord_gordy,achord_gordy,NA,NA,NA,NA,4.734583333,8.809583333,NA
2006,135,team carcass,team carcass,team carcass,achord_gordy,team carcass,achord_gordy,achord_gordy,NA,NA,NA,NA,4.8125,9.495,NA
2006,136,team carcass,team carcass,team carcass,achord_gordy,team carcass,achord_gordy,achord_gordy,NA,NA,NA,NA,4.79375,10.10375,NA
2006,137,team carcass,team carcass,team carcass,achord_gordy,team carcass,achord_gordy,achord_gordy,NA,NA,NA,NA,4.857916667,10.53208333,NA
2006,138,team carcass,team carcass,team carcass,achord_gordy,team carcass,achord_gordy,achord_gordy,NA,NA,NA,NA,4.52875,10.50791667,NA
2006,139,team carcass,team carcass,team carcass,achord_gordy,team carcass,achord_gordy,achord_gordy,NA,NA,NA,NA,5.467916667,11.24416667,NA
2006,140,team carcass,team carcass,team carcass,achord_gordy,team carcass,achord_gordy,achord_gordy,NA,NA,NA,NA,5.109166667,11.22208333,NA
2006,141,team carcass,team carcass,team carcass,achord_gordy,team carcass,achord_gordy,achord_gordy,NA,NA,NA,NA,5.057083333,9.73375,NA
2006,142,team carcass,team carcass,team carcass,achord_gordy,team carcass,achord_gordy,achord_gordy,NA,NA,NA,NA,5.502916667,9.3825,NA
2006,143,team carcass,team carcass,team carcass,achord_gordy,team carcass,achord_gordy,achord_gordy,NA,NA,NA,NA,5.157916667,9.685416667,NA
2006,144,team carcass,team carcass,team carcass,achord_gordy,team carcass,achord_gordy,achord_gordy,NA,NA,NA,NA,5.375416667,8.857083333,NA
2006,145,team carcass,team carcass,team carcass,achord_gordy,team carcass,achord_gordy,achord_gordy,NA,NA,NA,NA,5.330416667,9.918333333,NA
2006,146,team carcass,team carcass,team carcass,achord_gordy,team carcass,achord_gordy,achord_gordy,NA,NA,NA,NA,4.744166667,8.097916667,NA
2006,147,team carcass,team carcass,team carcass,achord_gordy,team carcass,achord_gordy,achord_gordy,NA,NA,NA,NA,3.76625,6.468333333,NA
2006,148,team carcass,team carcass,team carcass,achord_gordy,team carcass,achord_gordy,achord_gordy,NA,NA,NA,NA,3.939583333,6.54875,NA
2006,149,team carcass,team carcass,team carcass,achord_gordy,team carcass,achord_gordy,achord_gordy,NA,NA,NA,NA,4.179166667,6.649583333,NA
2006,150,team carcass,team carcass,team carcass,achord_gordy,team carcass,achord_gordy,achord_gordy,NA,NA,NA,NA,4.920416667,8.077916667,NA
2006,151,team carcass,team carcass,team carcass,achord_gordy,team carcass,achord_gordy,achord_gordy,NA,NA,NA,NA,5.72,9.891666667,NA
2006,152,team carcass,team carcass,team carcass,achord_gordy,team carcass,achord_gordy,achord_gordy,NA,NA,NA,NA,6.574583333,11.08208333,NA
2006,153,team carcass,team carcass,team carcass,achord_gordy,team carcass,achord_gordy,achord_gordy,NA,NA,NA,NA,6.4475,10.76666667,NA
2006,154,team carcass,team carcass,team carcass,achord_gordy,team carcass,achord_gordy,achord_gordy,NA,NA,NA,NA,5.95625,11.01083333,NA
2006,155,team carcass,team carcass,team carcass,achord_gordy,team carcass,achord_gordy,achord_gordy,NA,NA,NA,NA,6.36375,10.695,NA
2006,156,team carcass,team carcass,team carcass,achord_gordy,team carcass,achord_gordy,achord_gordy,NA,NA,NA,NA,6.51625,10.95958333,NA
2006,157,team carcass,team carcass,team carcass,achord_gordy,team carcass,achord_gordy,achord_gordy,NA,NA,NA,NA,6.237083333,11.49916667,NA
2006,158,team carcass,team carcass,team carcass,achord_gordy,team carcass,achord_gordy,achord_gordy,NA,NA,NA,NA,6.015833333,11.48583333,NA
2006,159,team carcass,team carcass,team carcass,achord_gordy,team carcass,achord_gordy,achord_gordy,NA,NA,NA,NA,6.64375,11.54041667,NA
2006,160,team carcass,team carcass,team carcass,achord_gordy,team carcass,achord_gordy,achord_gordy,NA,NA,NA,NA,5.945833333,8.944166667,NA
2006,161,team carcass,team carcass,team carcass,achord_gordy,team carcass,achord_gordy,achord_gordy,NA,NA,NA,NA,6.238333333,9.30625,NA
2006,162,team carcass,team carcass,team carcass,achord_gordy,team carcass,achord_gordy,achord_gordy,NA,NA,NA,NA,5.791666667,9.474583333,NA
2006,163,team carcass,team carcass,team carcass,achord_gordy,team carcass,achord_gordy,achord_gordy,NA,NA,NA,NA,7.129166667,11.57166667,NA
2006,164,team carcass,team carcass,team carcass,achord_gordy,team carcass,achord_gordy,achord_gordy,NA,NA,NA,NA,7.579166667,11.18083333,NA
2006,165,team carcass,team carcass,team carcass,achord_gordy,team carcass,achord_gordy,achord_gordy,NA,NA,NA,NA,6.115416667,9.614166667,NA
2006,166,team carcass,team carcass,team carcass,achord_gordy,team carcass,achord_gordy,achord_gordy,NA,NA,NA,NA,5.902916667,9.032916667,NA
2006,167,team carcass,team carcass,team carcass,achord_gordy,team carcass,achord_gordy,achord_gordy,NA,NA,NA,NA,7.173333333,10.40583333,NA
2006,168,team carcass,team carcass,team carcass,achord_gordy,team carcass,achord_gordy,achord_gordy,NA,NA,NA,NA,7.880833333,11.47875,NA
2006,169,team carcass,team carcass,team carcass,achord_gordy,team carcass,achord_gordy,achord_gordy,NA,NA,NA,NA,7.46125,11.26416667,NA
2006,170,team carcass,team carcass,team carcass,achord_gordy,team carcass,achord_gordy,achord_gordy,NA,NA,NA,NA,8.391666667,12.06708333,NA
2006,171,team carcass,team carcass,team carcass,achord_gordy,team carcass,achord_gordy,achord_gordy,NA,NA,NA,NA,8.160833333,11.30208333,NA
2006,172,team carcass,team carcass,team carcass,achord_gordy,team carcass,achord_gordy,achord_gordy,NA,NA,NA,NA,8.248333333,11.58375,NA
2006,173,team carcass,team carcass,team carcass,achord_gordy,team carcass,achord_gordy,achord_gordy,NA,NA,NA,NA,8.615833333,12.01041667,NA
2006,174,team carcass,team carcass,team carcass,achord_gordy,team carcass,achord_gordy,achord_gordy,NA,NA,NA,NA,9.060416667,12.50916667,NA
2006,175,team carcass,team carcass,team carcass,achord_gordy,team carcass,achord_gordy,achord_gordy,NA,NA,NA,NA,9.602083333,13.05666667,NA
2006,176,team carcass,team carcass,team carcass,achord_gordy,team carcass,achord_gordy,achord_gordy,NA,NA,NA,NA,10.40916667,13.84083333,NA
2006,177,team carcass,team carcass,team carcass,achord_gordy,team carcass,achord_gordy,achord_gordy,NA,NA,NA,NA,11.16875,14.55041667,NA
2006,178,team carcass,team carcass,team carcass,achord_gordy,team carcass,achord_gordy,achord_gordy,NA,NA,NA,NA,11.25958333,12.93125,NA
2006,179,team carcass,team carcass,team carcass,achord_gordy,team carcass,achord_gordy,achord_gordy,NA,NA,NA,NA,11.97208333,13.22708333,NA
2006,180,team carcass,team carcass,team carcass,achord_gordy,team carcass,achord_gordy,achord_gordy,NA,NA,NA,NA,11.50375,12.61958333,NA
2006,181,team carcass,team carcass,team carcass,achord_gordy,team carcass,achord_gordy,achord_gordy,NA,NA,NA,NA,11.66375,13.76625,NA
2006,182,team carcass,team carcass,team carcass,achord_gordy,team carcass,achord_gordy,achord_gordy,NA,NA,NA,NA,12.19375,14.73666667,NA
2006,183,team carcass,team carcass,team carcass,achord_gordy,team carcass,achord_gordy,achord_gordy,NA,NA,NA,NA,12.83791667,14.98333333,NA
2006,184,team carcass,team carcass,team carcass,achord_gordy,team carcass,achord_gordy,achord_gordy,NA,NA,NA,NA,13.38833333,15.44708333,NA
2006,185,team carcass,team carcass,team carcass,achord_gordy,team carcass,achord_gordy,achord_gordy,NA,NA,NA,NA,13.20541667,14.67541667,NA
2006,186,team carcass,team carcass,team carcass,achord_gordy,team carcass,achord_gordy,achord_gordy,NA,NA,NA,NA,12.19,13.06291667,NA
2006,187,team carcass,team carcass,team carcass,achord_gordy,team carcass,achord_gordy,achord_gordy,NA,NA,NA,NA,12.3025,12.99,NA
2006,188,team carcass,team carcass,team carcass,achord_gordy,team carcass,achord_gordy,achord_gordy,NA,NA,NA,NA,13.03375,14.62458333,NA
2006,189,team carcass,team carcass,team carcass,achord_gordy,team carcass,achord_gordy,achord_gordy,NA,NA,NA,NA,13.02125,14.955,NA
2006,190,team carcass,team carcass,team carcass,achord_gordy,team carcass,achord_gordy,achord_gordy,NA,NA,NA,NA,13.76625,14.51416667,NA
2006,191,team carcass,team carcass,team carcass,achord_gordy,team carcass,achord_gordy,achord_gordy,NA,NA,NA,NA,14.15041667,14.93208333,NA
2006,192,team carcass,team carcass,team carcass,achord_gordy,team carcass,achord_gordy,achord_gordy,NA,NA,NA,NA,14.51041667,15.37708333,NA
2006,193,team carcass,team carcass,team carcass,achord_gordy,team carcass,achord_gordy,achord_gordy,NA,NA,NA,NA,14.10375,14.31041667,NA
2006,194,team carcass,team carcass,team carcass,achord_gordy,team carcass,achord_gordy,achord_gordy,NA,NA,NA,NA,13.73125,14.72666667,NA
2006,195,team carcass,team carcass,team carcass,achord_gordy,team carcass,achord_gordy,achord_gordy,NA,NA,NA,NA,13.83375,15.31583333,NA
2006,196,team carcass,team carcass,team carcass,achord_gordy,team carcass,achord_gordy,achord_gordy,NA,NA,NA,NA,14.50916667,16.03083333,NA
2006,197,team carcass,team carcass,team carcass,achord_gordy,team carcass,achord_gordy,achord_gordy,NA,NA,NA,NA,15.15083333,16.53291667,NA
2006,198,team carcass,team carcass,team carcass,achord_gordy,team carcass,achord_gordy,achord_gordy,NA,NA,NA,NA,15.42416667,16.95333333,NA
2006,199,team carcass,team carcass,team carcass,achord_gordy,team carcass,achord_gordy,achord_gordy,NA,NA,NA,NA,15.01958333,16.6225,NA
2006,200,team carcass,team carcass,team carcass,achord_gordy,team carcass,achord_gordy,achord_gordy,NA,NA,13.66679167,NA,14.69166667,15.97458333,NA
2006,201,team carcass,team carcass,team carcass,achord_gordy,team carcass,achord_gordy,achord_gordy,NA,NA,13.99239583,NA,15.445,16.85,NA
2006,202,team carcass,team carcass,team carcass,achord_gordy,team carcass,achord_gordy,achord_gordy,NA,NA,14.92995833,NA,15.83291667,17.88041667,NA
2006,203,team carcass,team carcass,team carcass,achord_gordy,team carcass,achord_gordy,achord_gordy,NA,19.92560417,15.332125,NA,16.69041667,18.45208333,10.651375
2006,204,team carcass,team carcass,team carcass,achord_gordy,team carcass,achord_gordy,achord_gordy,16.36475,17.22908333,16.22302083,NA,17.40083333,18.62916667,10.77510417
2006,205,team carcass,team carcass,team carcass,achord_gordy,team carcass,achord_gordy,achord_gordy,16.61216667,17.21785417,15.12602083,NA,17.89958333,18.56083333,10.307625
2006,206,team carcass,team carcass,team carcass,achord_gordy,team carcass,achord_gordy,achord_gordy,15.03525,15.44314583,14.4846875,NA,16.64083333,17.94625,9.4825
2006,207,team carcass,team carcass,team carcass,achord_gordy,team carcass,achord_gordy,achord_gordy,15.22847917,15.71054167,14.30722917,NA,16.61333333,17.76583333,9.809166667
2006,208,team carcass,team carcass,team carcass,achord_gordy,team carcass,achord_gordy,achord_gordy,14.9745,15.83739583,14.866,NA,16.23833333,17.40625,9.583166667
2006,209,team carcass,team carcass,team carcass,achord_gordy,team carcass,achord_gordy,achord_gordy,15.17847917,16.0645,14.35533333,NA,16.485,17.71166667,9.605458333
2006,210,team carcass,team carcass,team carcass,achord_gordy,team carcass,achord_gordy,achord_gordy,14.84304167,15.83558333,13.1580625,NA,16.24291667,17.53291667,9.539520833
2006,211,team carcass,team carcass,team carcass,achord_gordy,team carcass,achord_gordy,achord_gordy,13.82977083,14.88129167,11.13589583,NA,15.14583333,16.5425,8.820458333
2006,212,team carcass,team carcass,team carcass,achord_gordy,team carcass,achord_gordy,achord_gordy,12.17970833,12.8248125,11.3176875,NA,12.49541667,15.49041667,7.2369375
2006,213,team carcass,team carcass,team carcass,achord_gordy,team carcass,achord_gordy,achord_gordy,12.41720833,12.8821875,11.62989583,NA,12.75,15.4775,7.703833333
2006,214,team carcass,team carcass,team carcass,achord_gordy,team carcass,achord_gordy,achord_gordy,11.99814583,12.98366667,11.7726875,NA,12.85916667,14.87166667,7.712229167
2006,215,team carcass,team carcass,team carcass,achord_gordy,team carcass,achord_gordy,achord_gordy,12.404375,13.2651875,12.4761875,NA,13.14333333,15.35166667,8.010375
2006,216,team carcass,team carcass,team carcass,achord_gordy,team carcass,achord_gordy,achord_gordy,13.0215,13.92383333,12.50308333,NA,14.57541667,14.89882353,8.276958333
2006,217,team carcass,team carcass,team carcass,achord_gordy,team carcass,achord_gordy,achord_gordy,13.424875,14.25075,11.86627083,NA,14.70458333,15.71291667,8.563895833
2006,218,team carcass,team carcass,team carcass,achord_gordy,team carcass,achord_gordy,achord_gordy,13.044875,13.81995833,12.97222917,NA,14.11541667,15.55833333,8.444291667
2006,219,team carcass,team carcass,team carcass,achord_gordy,team carcass,achord_gordy,achord_gordy,13.23877083,14.26435417,13.72845833,NA,14.87791667,15.38208333,8.493333333
2006,220,team carcass,team carcass,team carcass,achord_gordy,team carcass,achord_gordy,achord_gordy,13.91552083,14.8433125,13.042625,NA,15.25166667,15.99291667,8.7729375
2006,221,team carcass,team carcass,team carcass,achord_gordy,team carcass,achord_gordy,achord_gordy,13.97760417,14.97991667,12.773375,NA,15.26291667,16.03708333,8.200875
2006,222,team carcass,team carcass,team carcass,achord_gordy,team carcass,achord_gordy,achord_gordy,13.1938125,14.3630625,12.2939375,NA,14.7075,15.9275,8.287375
2006,223,team carcass,team carcass,team carcass,achord_gordy,team carcass,achord_gordy,achord_gordy,12.91854167,13.90941667,10.953125,NA,14.3975,15.73583333,8.088479167
2006,224,team carcass,team carcass,team carcass,achord_gordy,team carcass,achord_gordy,achord_gordy,12.49122917,13.2936875,10.63820833,NA,13.17833333,15.43125,7.884020833
2006,225,team carcass,team carcass,team carcass,achord_gordy,team carcass,achord_gordy,achord_gordy,11.804125,12.93502083,11.15610417,NA,12.4475,14.59166667,7.563666667
2006,226,team carcass,team carcass,team carcass,achord_gordy,team carcass,achord_gordy,achord_gordy,12.275,13.36020833,11.24639583,NA,12.94458333,14.8925,7.793708333
2006,227,team carcass,team carcass,team carcass,achord_gordy,team carcass,achord_gordy,achord_gordy,12.48670833,13.12033333,10.4099375,NA,12.975,14.05041667,7.731291667
2006,228,team carcass,team carcass,team carcass,achord_gordy,team carcass,achord_gordy,achord_gordy,12.203625,13.09489583,9.381270833,NA,12.85625,14.44708333,7.723520833
2006,229,team carcass,team carcass,team carcass,achord_gordy,team carcass,achord_gordy,achord_gordy,11.00725,12.21352083,10.247,NA,12.9025,12.93583333,7.347229167
2006,230,team carcass,team carcass,team carcass,achord_gordy,team carcass,achord_gordy,achord_gordy,11.4149375,12.52939583,10.93197917,NA,12.34833333,13.82041667,7.381708333
2006,231,team carcass,team carcass,team carcass,achord_gordy,team carcass,achord_gordy,achord_gordy,11.85125,13.04554167,10.90733333,NA,12.80875,14.71416667,7.611104167
2006,232,team carcass,team carcass,team carcass,achord_gordy,team carcass,achord_gordy,achord_gordy,12.10458333,13.2195625,11.47616667,NA,12.86125,14.5425,7.541479167
2006,233,team carcass,team carcass,team carcass,achord_gordy,team carcass,achord_gordy,achord_gordy,11.59225,12.22914583,12.43777083,NA,12.46416667,13.19333333,7.168479167
2006,234,team carcass,team carcass,team carcass,achord_gordy,team carcass,achord_gordy,achord_gordy,12.05360417,12.2628125,11.1930625,NA,13.51958333,14.03583333,7.260479167
2006,235,team carcass,team carcass,team carcass,achord_gordy,team carcass,achord_gordy,achord_gordy,11.08754167,11.6095625,9.9530625,NA,12.52875,12.82875,6.975479167
2006,236,team carcass,team carcass,team carcass,achord_gordy,team carcass,achord_gordy,achord_gordy,9.876979167,10.18216667,9.467145833,NA,11.80083333,11.90833333,6.596041667
2006,237,team carcass,team carcass,team carcass,achord_gordy,team carcass,achord_gordy,achord_gordy,10.69739583,10.82860417,10.4043125,NA,12.24291667,12.4975,6.953395833
2006,238,team carcass,team carcass,team carcass,achord_gordy,team carcass,achord_gordy,achord_gordy,10.16195833,11.34516667,10.87833333,NA,12.23083333,13.03958333,7.025291667
2006,239,team carcass,team carcass,team carcass,achord_gordy,team carcass,achord_gordy,achord_gordy,11.41229167,12.22283333,11.197375,NA,12.93958333,14.01833333,7.29575
2006,240,team carcass,team carcass,team carcass,achord_gordy,team carcass,achord_gordy,achord_gordy,11.85866667,12.80235417,NA,NA,12.885,14.62208333,7.681666667
2006,241,team carcass,team carcass,team carcass,achord_gordy,team carcass,achord_gordy,achord_gordy,11.852375,12.58545833,NA,NA,13.09541667,14.2725,7.742520833
2006,242,team carcass,team carcass,team carcass,achord_gordy,team carcass,achord_gordy,achord_gordy,10.73885417,11.6635,NA,NA,11.93666667,12.85041667,7.013041667
2006,243,team carcass,team carcass,team carcass,achord_gordy,team carcass,achord_gordy,achord_gordy,8.404645833,9.772708333,NA,NA,9.926666667,11.06583333,5.977708333
2006,244,team carcass,team carcass,team carcass,achord_gordy,team carcass,achord_gordy,achord_gordy,8.270979167,9.35175,NA,NA,9.256666667,11.075,NA
2006,245,team carcass,team carcass,team carcass,achord_gordy,team carcass,achord_gordy,achord_gordy,9.190854167,9.979583333,NA,NA,10.01,12.14166667,NA
2006,246,team carcass,team carcass,team carcass,achord_gordy,team carcass,achord_gordy,achord_gordy,NA,10.62283333,NA,NA,10.78125,12.70833333,NA
2006,247,team carcass,team carcass,team carcass,achord_gordy,team carcass,achord_gordy,achord_gordy,NA,NA,NA,NA,11.08833333,12.65791667,NA
2006,248,team carcass,team carcass,team carcass,achord_gordy,team carcass,achord_gordy,achord_gordy,NA,NA,NA,NA,12.0125,11.99125,NA
2006,249,team carcass,team carcass,team carcass,achord_gordy,team carcass,achord_gordy,achord_gordy,NA,NA,NA,NA,12.08333333,11.18875,NA
2006,250,team carcass,team carcass,team carcass,achord_gordy,team carcass,achord_gordy,achord_gordy,NA,NA,NA,NA,12.0525,11.4725,NA
2006,251,team carcass,team carcass,team carcass,achord_gordy,team carcass,achord_gordy,achord_gordy,NA,NA,NA,NA,11.70541667,11.40375,NA
2006,252,team carcass,team carcass,team carcass,achord_gordy,team carcass,achord_gordy,achord_gordy,NA,NA,NA,NA,11.61666667,11.10208333,NA
2006,253,team carcass,team carcass,team carcass,achord_gordy,team carcass,achord_gordy,achord_gordy,NA,NA,NA,NA,11.84458333,11.91791667,NA
2006,254,team carcass,team carcass,team carcass,achord_gordy,team carcass,achord_gordy,achord_gordy,NA,NA,NA,NA,11.05583333,12.07083333,NA
2006,255,team carcass,team carcass,team carcass,achord_gordy,team carcass,achord_gordy,achord_gordy,NA,NA,NA,NA,10.78333333,11.98291667,NA
2006,256,team carcass,team carcass,team carcass,achord_gordy,team carcass,achord_gordy,achord_gordy,NA,NA,NA,NA,10.92625,11.725,NA
2006,257,team carcass,team carcass,team carcass,achord_gordy,team carcass,achord_gordy,achord_gordy,NA,NA,NA,NA,10.07166667,9.845416667,NA
2006,258,team carcass,team carcass,team carcass,achord_gordy,team carcass,achord_gordy,achord_gordy,NA,NA,NA,NA,7.331666667,7.980833333,NA
2006,259,team carcass,team carcass,team carcass,achord_gordy,team carcass,achord_gordy,achord_gordy,NA,NA,NA,NA,6.76375,6.575416667,NA
2006,260,team carcass,team carcass,team carcass,achord_gordy,team carcass,achord_gordy,achord_gordy,NA,NA,NA,NA,7.022916667,7.404166667,NA
2006,261,team carcass,team carcass,team carcass,achord_gordy,team carcass,achord_gordy,achord_gordy,NA,NA,NA,NA,7.337083333,8.387916667,NA
2006,262,team carcass,team carcass,team carcass,achord_gordy,team carcass,achord_gordy,achord_gordy,NA,NA,NA,NA,7.656666667,8.777083333,NA
2006,263,team carcass,team carcass,team carcass,achord_gordy,team carcass,achord_gordy,achord_gordy,NA,NA,NA,NA,7.82,8.034166667,NA
2006,264,team carcass,team carcass,team carcass,achord_gordy,team carcass,achord_gordy,achord_gordy,NA,NA,NA,NA,8.020416667,7.619166667,NA
2006,265,team carcass,team carcass,team carcass,achord_gordy,team carcass,achord_gordy,achord_gordy,NA,NA,NA,NA,7.178333333,7.277083333,NA
2006,266,team carcass,team carcass,team carcass,achord_gordy,team carcass,achord_gordy,achord_gordy,NA,NA,NA,NA,6.74375,7.494583333,NA
2006,267,team carcass,team carcass,team carcass,achord_gordy,team carcass,achord_gordy,achord_gordy,NA,NA,NA,NA,6.544583333,8.079166667,NA
2006,268,team carcass,team carcass,team carcass,achord_gordy,team carcass,achord_gordy,achord_gordy,NA,NA,NA,NA,7.189583333,8.930416667,NA
2006,269,team carcass,team carcass,team carcass,achord_gordy,team carcass,achord_gordy,achord_gordy,NA,NA,NA,NA,7.545416667,9.252916667,NA
2006,270,team carcass,team carcass,team carcass,achord_gordy,team carcass,achord_gordy,achord_gordy,NA,NA,NA,NA,7.851666667,9.547083333,NA
2006,271,team carcass,team carcass,team carcass,achord_gordy,team carcass,achord_gordy,achord_gordy,NA,NA,NA,NA,8.254166667,9.889583333,NA
2006,272,team carcass,team carcass,team carcass,achord_gordy,team carcass,achord_gordy,achord_gordy,NA,NA,NA,NA,8.234583333,9.8025,NA
2006,273,team carcass,team carcass,team carcass,achord_gordy,team carcass,achord_gordy,achord_gordy,NA,NA,NA,NA,7.67875,8.75125,NA
2006,274,team carcass,team carcass,team carcass,achord_gordy,team carcass,achord_gordy,achord_gordy,NA,NA,NA,NA,7.269166667,8.229583333,NA
2006,275,team carcass,team carcass,team carcass,achord_gordy,team carcass,achord_gordy,achord_gordy,NA,NA,NA,NA,6.4525,6.550833333,NA
2006,276,team carcass,team carcass,team carcass,achord_gordy,team carcass,achord_gordy,achord_gordy,NA,NA,NA,NA,6.682083333,8.4,NA
2006,277,team carcass,team carcass,team carcass,achord_gordy,team carcass,achord_gordy,achord_gordy,NA,NA,NA,NA,7.877916667,8.662916667,NA
2006,278,team carcass,team carcass,team carcass,achord_gordy,team carcass,achord_gordy,achord_gordy,NA,NA,NA,NA,8.695217391,9.094583333,NA
2006,279,team carcass,team carcass,team carcass,achord_gordy,team carcass,achord_gordy,achord_gordy,NA,NA,NA,NA,9.029166667,9.797916667,NA
2006,280,team carcass,team carcass,team carcass,achord_gordy,team carcass,achord_gordy,achord_gordy,NA,NA,NA,NA,8.415833333,8.155833333,NA
2006,281,team carcass,team carcass,team carcass,achord_gordy,team carcass,achord_gordy,achord_gordy,NA,NA,NA,NA,6.535,7.419583333,NA
2006,282,team carcass,team carcass,team carcass,achord_gordy,team carcass,achord_gordy,achord_gordy,NA,NA,NA,NA,6.6375,6.515,NA
2006,283,team carcass,team carcass,team carcass,achord_gordy,team carcass,achord_gordy,achord_gordy,NA,NA,NA,NA,5.41,6.749166667,NA
2006,284,team carcass,team carcass,team carcass,achord_gordy,team carcass,achord_gordy,achord_gordy,NA,NA,NA,NA,5.310416667,7.520833333,NA
2006,285,team carcass,team carcass,team carcass,achord_gordy,team carcass,achord_gordy,achord_gordy,NA,NA,NA,NA,4.645,6.784583333,NA
2006,286,team carcass,team carcass,team carcass,achord_gordy,team carcass,achord_gordy,achord_gordy,NA,NA,NA,NA,4.87875,6.988333333,NA
2006,287,team carcass,team carcass,team carcass,achord_gordy,team carcass,achord_gordy,achord_gordy,NA,NA,NA,NA,4.937083333,6.987083333,NA
2006,288,team carcass,team carcass,team carcass,achord_gordy,team carcass,achord_gordy,achord_gordy,NA,NA,NA,NA,4.58875,5.485833333,NA
2006,289,team carcass,team carcass,team carcass,achord_gordy,team carcass,achord_gordy,achord_gordy,NA,NA,NA,NA,5.06875,5.775,NA
2006,290,team carcass,team carcass,team carcass,achord_gordy,team carcass,achord_gordy,achord_gordy,NA,NA,NA,NA,4.6175,4.689583333,NA
2006,291,team carcass,team carcass,team carcass,achord_gordy,team carcass,achord_gordy,achord_gordy,NA,NA,NA,NA,4.085833333,4.592083333,NA
2006,292,team carcass,team carcass,team carcass,achord_gordy,team carcass,achord_gordy,achord_gordy,NA,NA,NA,NA,4.97,5.458333333,NA
2006,293,team carcass,team carcass,team carcass,achord_gordy,team carcass,achord_gordy,achord_gordy,NA,NA,NA,NA,5.183333333,5.184166667,NA
2006,294,team carcass,team carcass,team carcass,achord_gordy,team carcass,achord_gordy,achord_gordy,NA,NA,NA,NA,3.101666667,3.7475,NA
2006,295,team carcass,team carcass,team carcass,achord_gordy,team carcass,achord_gordy,achord_gordy,NA,NA,NA,NA,2.107083333,3.532083333,NA
2006,296,team carcass,team carcass,team carcass,achord_gordy,team carcass,achord_gordy,achord_gordy,NA,NA,NA,NA,2.047083333,3.731666667,NA
2006,297,team carcass,team carcass,team carcass,achord_gordy,team carcass,achord_gordy,achord_gordy,NA,NA,NA,NA,2.36625,3.365,NA
2006,298,team carcass,team carcass,team carcass,achord_gordy,team carcass,achord_gordy,achord_gordy,NA,NA,NA,NA,2.725,3.155416667,NA
2006,299,team carcass,team carcass,team carcass,achord_gordy,team carcass,achord_gordy,achord_gordy,NA,NA,NA,NA,1.593333333,2.038333333,NA
2006,300,team carcass,team carcass,team carcass,achord_gordy,team carcass,achord_gordy,achord_gordy,NA,NA,NA,NA,1.630833333,2.59875,NA
2006,301,team carcass,team carcass,team carcass,achord_gordy,team carcass,achord_gordy,achord_gordy,NA,NA,NA,NA,1.382083333,2.750416667,NA
2006,302,team carcass,team carcass,team carcass,achord_gordy,team carcass,achord_gordy,achord_gordy,NA,NA,NA,NA,1.570833333,2.856666667,NA
2006,303,team carcass,team carcass,team carcass,achord_gordy,team carcass,achord_gordy,achord_gordy,NA,NA,NA,NA,1.074166667,2.20375,NA
2007,122,team carcass,team carcass,team carcass,achord_gordy,team carcass,achord_gordy,achord_gordy,NA,NA,NA,4.4275,4.044583333,6.911666667,NA
2007,123,team carcass,team carcass,team carcass,achord_gordy,team carcass,achord_gordy,achord_gordy,NA,NA,NA,3.68,3.360416667,5.4525,NA
2007,124,team carcass,team carcass,team carcass,achord_gordy,team carcass,achord_gordy,achord_gordy,NA,NA,NA,4.041666667,2.925,5.339166667,NA
2007,125,team carcass,team carcass,team carcass,achord_gordy,team carcass,achord_gordy,achord_gordy,NA,NA,NA,4.654583333,3.414166667,6.225,NA
2007,126,team carcass,team carcass,team carcass,achord_gordy,team carcass,achord_gordy,achord_gordy,NA,NA,NA,5.581666667,4.163333333,7.130833333,NA
2007,127,team carcass,team carcass,team carcass,achord_gordy,team carcass,achord_gordy,achord_gordy,NA,NA,NA,6.605416667,5.550833333,8.490416667,NA
2007,128,team carcass,team carcass,team carcass,achord_gordy,team carcass,achord_gordy,achord_gordy,NA,NA,NA,7.2575,5.864583333,9.38375,NA
2007,129,team carcass,team carcass,team carcass,achord_gordy,team carcass,achord_gordy,achord_gordy,NA,NA,NA,7.430833333,5.936666667,9.915833333,NA
2007,130,team carcass,team carcass,team carcass,achord_gordy,team carcass,achord_gordy,achord_gordy,NA,NA,NA,7.054166667,5.86375,9.55875,NA
2007,131,team carcass,team carcass,team carcass,achord_gordy,team carcass,achord_gordy,achord_gordy,NA,NA,NA,7.034583333,5.657083333,9.3325,NA
2007,132,team carcass,team carcass,team carcass,achord_gordy,team carcass,achord_gordy,achord_gordy,NA,NA,NA,7.17,6.047083333,9.745416667,NA
2007,133,team carcass,team carcass,team carcass,achord_gordy,team carcass,achord_gordy,achord_gordy,NA,NA,NA,6.9425,5.89875,9.365416667,NA
